,U-Factor Wall [Btu/hr-ft2-°F],U-Factor Roof [Btu/hr-ft2-°F],Net Wall Area [ft2],Net Roof Area [ft2],Glass U-Factor [Btu/hr-ft2-°F],Glass SHGC,Infiltration (cfm/ft2),Window-Wall Ratio,Plug and Process [W/ft2],Lighting [W/ft2],Building Area [ft2],vpz (cfm),vot (cfm),Chiller,Boiler,DX Cooling,DX Heating,Purchased Cooling,Purchased Heating,Geothermal,Heating (kBtu/ft2),Cooling (kBtu/ft2),Fans (kBtu/ft2),Pumps (kBtu/ft2),Heat Rejection (kBtu/ft2),Total Lighting (kBtu/ft2),Total Equipment (kBtu/ft2),Climate Category_cool,Climate Category_hot,Climate Category_temperate,Building Type_Hospital,Building Type_Lodging,Building Type_Office,Building Type_Restaurant,Building Type_Retail,Building Type_School,Building Type_Warehouse
551,0.2779999999999999,0.1819999999999999,1504.54,1003.41,0.42037457,0.3940000000000001,0.1633979263671106,10.87,2.6161670606,0.8734554254,43201.773762,5849.5920160000005,1087.197328,0,1,1,1,0,0,0,12.273945592400883,4.44380673829797,5.721990794448252,0.0057042199553565,0.0,8.449924291559928,21.481872958797613,1,0,0,0,1,0,0,0,0,0
552,0.3842511332367369,0.221,1504.54,1003.41,0.50068073,0.252,0.1633979263671106,10.87,2.6161670606,0.8734554254,43201.773762,5724.578096,1087.197328,0,1,1,1,0,0,0,0.1373400650789696,6.423609848957109,6.546908757222893,0.0057042199553565,0.0,8.526053688656416,21.481872958797613,0,0,1,0,1,0,0,0,0,0
553,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.42037457,0.3940000000000001,0.1633979263671106,10.87,2.6161670606,0.8734554254,43201.773762,5723.730544,1087.197328,0,1,1,1,0,0,0,2.234518470973331,4.146309728318604,6.539010606515477,0.0057042199553565,0.0,8.486343542044125,21.481872958797613,0,0,1,0,1,0,0,0,0,0
554,0.3957382322836216,0.221,1504.54,1003.41,0.56073424,0.252,0.197345168726514,10.87,2.6161670606,0.8734554254,43201.773762,5881.798992,1087.197328,0,1,1,1,0,0,0,0.2406742035010057,12.821331315039908,5.767185767940692,0.0057042199553565,0.0,8.510257387241582,21.481872958797613,0,1,0,0,1,0,0,0,0,0
555,0.3957382322836216,0.221,1504.54,1003.41,0.56073424,0.252,0.197345168726514,10.87,2.6161670606,0.8734554254,43201.773762,6702.864992000001,1087.197328,0,1,1,1,0,0,0,0.2073264560696904,10.313887858510286,5.898821613064305,0.0057042199553565,0.0,8.559620829162936,21.481872958797613,0,1,0,0,1,0,0,0,0,0
556,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.38022149,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,6856.060016000001,1087.197328,0,1,1,1,0,0,0,1.162563905516709,6.066657315596912,3.831700058473169,0.0057042199553565,0.0,7.251379921709429,21.481872958797613,0,0,1,0,1,0,0,0,0,0
557,0.3842511332367369,0.221,1504.54,1003.41,0.4791285701657098,0.252,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5843.2353760000005,1087.197328,0,1,1,1,0,0,0,1.3483898402162091,7.582882858345727,3.660573459812472,0.0057042199553565,0.0,7.315003913519175,21.481872958797613,0,0,1,0,1,0,0,0,0,0
558,0.312,0.1819999999999999,1504.54,1003.41,0.38022149,0.374,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5595.96208,1087.197328,0,1,1,1,0,0,0,5.487240203977809,4.373381561156837,3.5664538305490887,0.0057042199553565,0.0,7.243042984851601,21.481872958797613,1,0,0,0,1,0,0,0,0,0
559,0.312,0.1819999999999999,1504.54,1003.41,0.38022149,0.374,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,6762.40552,1087.197328,0,1,1,1,0,0,0,2.611874560327688,4.955870175828824,4.24744993598858,0.0057042199553565,0.0,7.241068447174746,21.481872958797613,1,0,0,0,1,0,0,0,0,0
560,0.704,0.221,1504.54,1003.41,0.50068073,0.222,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,6432.707792,1087.197328,0,0,1,1,0,0,0,0.0028521099776782,16.33183991141146,4.020378103150348,0.0057042199553565,0.0,7.26893136772591,21.481872958797613,0,0,0,0,1,0,0,0,0,0
561,0.3842511332367369,0.221,1504.54,1003.41,0.4791285701657098,0.252,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,6642.265024000001,1087.197328,0,1,1,1,0,0,0,0.4780575108739213,7.608551848144833,3.8143680055318936,0.0057042199553565,0.0,7.31412634121835,21.481872958797613,0,0,1,0,1,0,0,0,0,0
562,0.21,0.159,1504.54,1003.41,0.29005317,0.445,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5616.303328,1087.197328,0,1,1,1,0,0,0,14.123648609462853,2.8053792526593995,4.411994742393096,0.0057042199553565,0.0,7.325973567279475,21.481872958797613,1,0,0,0,1,0,0,0,0,0
563,0.2779999999999999,0.1819999999999999,1504.54,1003.41,0.3601449499999999,0.3940000000000001,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,6317.864496,1087.197328,0,1,1,1,0,0,0,5.17833475408773,3.897517981034976,4.116252877015379,0.0057042199553565,0.0,7.238874516422686,21.481872958797613,1,0,0,0,1,0,0,0,0,0
564,0.704,0.221,1504.54,1003.41,0.50068073,0.222,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,5857.008096,1087.197328,0,0,1,1,0,0,0,0.000219393075206,17.495939568454613,3.9385444860985017,0.0057042199553565,0.0,7.255548390138343,21.481872958797613,0,1,0,0,1,0,0,0,0,0
565,0.704,0.221,1504.54,1003.41,0.5707725100000002,0.252,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,5794.07736,1087.197328,0,0,1,1,0,0,0,0.0015357515264421,12.884297127624036,3.782336616551814,0.0057042199553565,0.0,7.292406426772955,21.481872958797613,0,1,0,0,1,0,0,0,0,0
566,0.2494870990468848,0.159,1504.54,1003.41,0.33020625,0.444,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5683.683712,1087.197328,0,1,1,1,0,0,0,10.718887475340605,3.749866441421322,3.6022149018076703,0.0057042199553565,0.0,7.225710931910323,21.481872958797613,1,0,0,0,1,0,0,0,0,0
567,0.704,0.221,1504.54,1003.41,0.5707725100000002,0.252,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,6324.433024,1087.197328,0,1,1,1,0,0,0,0.0695476048403088,13.918954870295632,3.92318697083408,0.0057042199553565,0.0,7.265201685447407,21.481872958797613,0,0,1,0,1,0,0,0,0,0
568,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.38022149,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5588.757888,1087.197328,0,1,1,1,0,0,0,3.226613957054961,5.775083918648109,3.589490103445721,0.0057042199553565,0.0,7.247650239430926,21.481872958797613,0,0,1,0,1,0,0,0,0,0
569,0.312,0.1819999999999999,1504.54,1003.41,0.38022149,0.374,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5472.0076,1087.197328,0,1,1,1,0,0,0,1.5030619582364546,3.803178958696386,4.353416791313089,0.0057042199553565,0.0,7.266079257748234,21.481872958797613,0,0,1,0,1,0,0,0,0,0
570,0.2779999999999999,0.1819999999999999,1504.54,1003.41,0.3601449499999999,0.3940000000000001,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5763.989264,1087.197328,0,1,1,1,0,0,0,8.918547900199988,4.315242396227241,3.6217408855010063,0.0057042199553565,0.0,7.234925441068977,21.481872958797613,1,0,0,0,1,0,0,0,0,0
571,0.3842511332367369,0.221,1504.54,1003.41,0.4791285701657098,0.252,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5631.559264,1087.197328,0,1,1,1,0,0,0,0.0840275478039063,6.196099229968465,4.4545569989830645,0.0057042199553565,0.0,7.2998657913299585,21.481872958797613,0,0,1,0,1,0,0,0,0,0
572,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.38022149,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.7578655128,43201.773762,5613.5487840000005,1087.197328,0,1,1,1,0,0,0,1.3567267770740383,4.19062712951022,4.407606880888976,0.0057042199553565,0.0,7.289554316795276,21.481872958797613,0,0,1,0,1,0,0,0,0,0
573,0.3957382322836216,0.221,1504.54,1003.41,0.5406577000000001,0.252,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,5788.780160000001,1087.197328,0,1,1,1,0,0,0,0.1590599795243657,11.269125307957305,3.7380192153601977,0.0057042199553565,0.0,7.285605241441567,21.481872958797613,0,1,0,0,1,0,0,0,0,0
574,0.3957382322836216,0.221,1504.54,1003.41,0.5406577000000001,0.252,0.197345168726514,10.87,2.6161670606,0.7578655128,43201.773762,6601.158751999999,1087.197328,0,1,1,1,0,0,0,0.1412891404326779,9.303143961036143,3.8584660136483033,0.0057042199553565,0.0,7.329483856482773,21.481872958797613,0,1,0,0,1,0,0,0,0,0
575,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.37018322,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,6615.567136000001,1087.197328,0,1,1,1,0,0,0,1.2193867119950683,5.637524460493933,4.0682057935452605,0.0057042199553565,0.0,4.999968183945235,21.481872958797613,0,0,1,0,1,0,0,0,0,0
576,0.3842511332367369,0.221,1504.54,1003.41,0.4302367299999999,0.252,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5648.722191999999,1087.197328,0,1,1,1,0,0,0,1.495163807529038,7.128739192669263,3.4743087389625598,0.0057042199553565,0.0,5.037045613655052,21.481872958797613,0,0,1,0,1,0,0,0,0,0
577,0.312,0.1819999999999999,1504.54,1003.41,0.37018322,0.374,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5406.534207999999,1087.197328,0,1,1,1,0,0,0,5.826641291321524,4.05219009905522,3.3740461035934075,0.0057042199553565,0.0,4.99689668089235,21.481872958797613,1,0,0,0,1,0,0,0,0,0
578,0.312,0.1819999999999999,1504.54,1003.41,0.37018322,0.374,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,6528.26928,1087.197328,0,1,1,1,0,0,0,2.936795704707807,4.5943103878893,4.010944200916488,0.0057042199553565,0.0,4.994044570914672,21.481872958797613,1,0,0,0,1,0,0,0,0,0
579,0.704,0.221,1504.54,1003.41,0.5105428900000001,0.2319999999999999,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,6244.127472000001,1087.197328,0,0,1,1,0,0,0,0.0026327169024722,15.710299329352804,3.8672417366565446,0.0057042199553565,0.0,5.005233617750179,21.481872958797613,0,0,0,0,1,0,0,0,0,0
580,0.3842511332367369,0.221,1504.54,1003.41,0.4302367299999999,0.252,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,6419.994512,1087.197328,0,1,1,1,0,0,0,0.5956521991843489,7.14870396251301,3.6155978793952377,0.0057042199553565,0.0,5.037923185955876,21.481872958797613,0,0,1,0,1,0,0,0,0,0
581,0.21,0.159,1504.54,1003.41,0.2699766300000001,0.397,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5400.177568,1087.197328,0,1,1,1,0,0,0,14.33229142398378,2.548031175442736,4.180754441125949,0.0057042199553565,0.0,5.067980037259101,21.481872958797613,1,0,0,0,1,0,0,0,0,0
582,0.2779999999999999,0.1819999999999999,1504.54,1003.41,0.3501066800000001,0.374,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,6091.568112000001,1087.197328,0,1,1,1,0,0,0,5.573900468684187,3.561846575969762,3.879966535018494,0.0057042199553565,0.0,4.999748790870028,21.481872958797613,1,0,0,0,1,0,0,0,0,0
583,0.704,0.221,1504.54,1003.41,0.5105428900000001,0.2319999999999999,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,5661.647360000001,1087.197328,0,0,1,1,0,0,0,0.000219393075206,16.845000314318344,3.804495317147622,0.0057042199553565,0.0,5.003917259298943,21.481872958797613,0,1,0,0,1,0,0,0,0,0
584,0.704,0.221,1504.54,1003.41,0.5105428900000001,0.2319999999999999,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,5569.899856,1087.197328,0,0,1,1,0,0,0,0.0017551446016481,12.238403914217509,3.613842734793589,0.0057042199553565,0.0,5.041433475159173,21.481872958797613,0,1,0,0,1,0,0,0,0,0
585,0.2494870990468848,0.159,1504.54,1003.41,0.30009144,0.3940000000000001,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5459.294320000001,1087.197328,0,1,1,1,0,0,0,10.715815972287716,3.414195036356109,3.729243492351957,0.0057042199553565,0.0,4.999529397794822,21.481872958797613,1,0,0,0,1,0,0,0,0,0
586,0.704,0.221,1504.54,1003.41,0.5105428900000001,0.2319999999999999,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,6111.061808,1087.197328,0,1,1,1,0,0,0,0.091486912360911,13.265382899256895,3.754912482151061,0.0057042199553565,0.0,5.023443242992278,21.481872958797613,0,0,1,0,1,0,0,0,0,0
587,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.37018322,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5403.144,1087.197328,0,1,1,1,0,0,0,3.5339836554185973,5.400141153121018,3.402567203370191,0.0057042199553565,0.0,4.999748790870028,21.481872958797613,0,0,1,0,1,0,0,0,0,0
588,0.312,0.1819999999999999,1504.54,1003.41,0.37018322,0.374,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5285.758048000001,1087.197328,0,1,1,1,0,0,0,1.8490448378363509,3.4607063682997863,4.13709521915995,0.0057042199553565,0.0,5.01291237538239,21.481872958797613,0,0,1,0,1,0,0,0,0,0
589,0.2779999999999999,0.1819999999999999,1504.54,1003.41,0.3501066800000001,0.374,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5556.550912,1087.197328,0,1,1,1,0,0,0,9.279449508913896,3.982642494214912,3.422093187063526,0.0057042199553565,0.0,4.99799364626838,21.481872958797613,1,0,0,0,1,0,0,0,0,0
590,0.3842511332367369,0.221,1504.54,1003.41,0.4302367299999999,0.252,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5408.017424,1087.197328,0,1,1,1,0,0,0,0.1202274052128999,5.754899755729155,4.234725137626631,0.0057042199553565,0.0,5.030463821398872,21.481872958797613,0,0,1,0,1,0,0,0,0,0
591,0.3629999999999999,0.1819999999999999,1504.54,1003.41,0.37018322,0.3550000000000001,0.1633979263671106,10.87,2.6161670606,0.4574450817,43201.773762,5424.3328,1087.197328,0,1,1,1,0,0,0,1.659269827783142,3.834332775375641,4.187775019532542,0.0057042199553565,0.0,5.024320815293103,21.481872958797613,0,0,1,0,1,0,0,0,0,0
592,0.3957382322836216,0.221,1504.54,1003.41,0.4605276500000002,0.252,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,5585.36768,1087.197328,0,1,1,1,0,0,0,0.1917495477300629,10.708137214655506,3.567331402849913,0.0057042199553565,0.0,5.020591133014601,21.481872958797613,0,1,0,0,1,0,0,0,0,0
593,0.3957382322836216,0.221,1504.54,1003.41,0.4605276500000002,0.252,0.197345168726514,10.87,2.6161670606,0.4574450817,43201.773762,6386.30432,1087.197328,0,1,1,1,0,0,0,0.1774889978416715,8.795029598858997,3.671762506647979,0.0057042199553565,0.0,5.046040729738499,21.481872958797613,0,1,0,0,1,0,0,0,0,0
594,0.789306858534096,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,425601.203232,4302.8096160000005,1,1,0,0,0,0,0,5.01332423125375,8.233926908191735,5.556535743115103,1.351213685095121,2.476949443954459,11.64497203222778,32.91293362082609,0,0,1,0,0,1,0,0,0,0
595,0.789306858534096,0.358,7524.64,3563.11,0.57077251,0.252,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,340852.359872,4302.8096160000005,1,1,0,0,0,0,0,6.074463919516243,10.199620695103354,4.778113171367118,2.479382727367172,3.8707836088253686,11.646416794254078,32.91293362082609,0,0,1,0,0,1,0,0,0,0
596,0.6428660294711773,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,351811.207232,4302.8096160000005,1,1,0,0,0,0,0,16.313473389862875,6.585966706905689,4.537674354148487,1.3034224780673191,2.0758568914168327,11.644116581028,32.91293362082609,1,0,0,0,0,1,0,0,0,0
597,0.6428660294711773,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,427830.26499200007,4302.8096160000005,1,1,0,0,0,0,0,9.851699187138822,7.689574794730674,5.489886589638782,1.1883737967100172,1.951227156621976,11.644192621134644,32.91293362082609,1,0,0,0,0,1,0,0,0,0
598,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,404483.80948800006,4302.8096160000005,1,1,0,0,0,0,0,0.2861199112869718,19.448131736262795,5.413219152111683,3.0736171507888344,6.649802376436062,11.648203736760289,32.91293362082609,0,0,0,0,0,1,0,0,0,0
599,0.789306858534096,0.358,7524.64,3563.11,0.57077251,0.252,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,386871.255152,4302.8096160000005,1,1,0,0,0,0,0,2.1898980413610585,9.243112193587487,5.072274323932038,1.5147759544933743,3.1844075861738896,11.646340754147433,32.91293362082609,0,0,1,0,0,1,0,0,0,0
600,0.4181392226073274,0.273,7524.64,3563.11,0.4605276499999999,0.446,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,391959.32169600006,4302.8096160000005,1,1,0,0,0,0,0,34.11273244355985,5.423579616642372,4.798054689335362,0.892862932252109,1.092810392681075,11.630448371858154,32.91293362082609,1,0,0,0,0,1,0,0,0,0
601,0.5443177985923578,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,406130.179248,4302.8096160000005,1,1,0,0,0,0,0,16.467340545663603,6.561367732405301,5.106834552403217,0.9829514486024484,1.6375046866220493,11.641892407908566,32.91293362082609,1,0,0,0,0,1,0,0,0,0
602,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,358002.574592,4302.8096160000005,1,1,0,0,0,0,0,0.0187819063418728,24.311847057688063,5.436924655358967,3.701746451748513,8.675605867652337,11.647842546253711,32.91293362082609,0,1,0,0,0,1,0,0,0,0
603,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,349006.657664,4302.8096160000005,1,1,0,0,0,0,0,0.0762492169405384,16.39133845906967,5.397840040542275,3.4550913558114686,6.880051819363961,11.648412847053567,32.91293362082609,0,1,0,0,0,1,0,0,0,0
604,0.4706368783091284,0.358,7524.64,3563.11,0.57077251,0.487,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,394536.303552,4302.8096160000005,1,1,0,0,0,0,0,26.568945543298643,6.37499343101287,4.942682972178448,1.2282378226198425,1.6726352158930826,11.640751806308856,32.91293362082609,1,0,0,0,0,1,0,0,0,0
605,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,397641.522192,4302.8096160000005,1,1,0,0,0,0,0,1.0560830211704493,16.636073542313866,5.206827292644362,2.557589977053877,5.58090659729555,11.646055603747504,32.91293362082609,0,0,1,0,0,1,0,0,0,0
606,0.789306858534096,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,346929.095824,4302.8096160000005,1,1,0,0,0,0,0,10.690345523351434,8.846144816835476,4.511972798101714,2.34496282884148,2.8647539878554773,11.643546280228144,32.91293362082609,0,0,1,0,0,1,0,0,0,0
607,0.6428660294711773,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,355574.973776,4302.8096160000005,1,1,0,0,0,0,0,7.504911395737808,4.827311120367895,4.568185446940699,0.6841518495320462,1.376478010528673,11.641265077028724,32.91293362082609,0,0,1,0,0,1,0,0,0,0
608,0.5443177985923578,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,369783.971168,4302.8096160000005,1,1,0,0,0,0,0,23.41974452650243,6.747913124037687,4.721805472394824,1.411114279106499,2.0267730025760278,11.643261129828218,32.91293362082609,1,0,0,0,0,1,0,0,0,0
609,0.789306858534096,0.358,7524.64,3563.11,1.02760185,0.34,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,369626.5383840001,4302.8096160000005,1,1,0,0,0,0,0,2.0448895579847366,7.487365141128953,4.735872892124566,1.61016826828236,3.038809791971052,11.646055603747504,32.91293362082609,0,0,1,0,0,1,0,0,0,0
610,0.789306858534096,0.358,7524.64,3563.11,0.57077251,0.385,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,364295.8600800001,4302.8096160000005,1,1,0,0,0,0,0,7.354960305429413,5.47446945801605,4.669204728621582,0.9391903672269512,1.7798137462123935,11.64139814721536,32.91293362082609,0,0,1,0,0,1,0,0,0,0
611,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,361762.73904,4302.8096160000005,1,1,0,0,0,0,0,2.058975987741141,15.333202355019743,4.955932960761733,2.8179513022140896,5.896777200308261,11.645409262841005,32.91293362082609,0,1,0,0,0,1,0,0,0,0
612,2.654355153203343,0.358,7524.64,3563.11,1.02760185,0.251,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,422405.296528,4302.8096160000005,1,1,0,0,0,0,0,2.3736489590741585,11.14076909507647,5.33765429613097,2.0836510023481765,3.7108522545195215,11.646777984760652,32.91293362082609,0,1,0,0,0,1,0,0,0,0
613,0.5443177985923578,0.273,7524.64,3563.11,0.51054289,0.395,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,424330.299008,3657.18688,1,1,0,0,0,0,0,3.369527225806641,8.204176216465996,5.504581340248364,1.3267667908080274,2.4708662354226782,11.64497203222778,32.91293362082609,0,0,1,0,0,1,0,0,0,0
614,0.6428660294711773,0.273,7524.64,3563.11,0.62078775,0.253,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,340183.429456,3657.18688,1,1,0,0,0,0,0,5.077863271770612,9.951558857193334,4.551684743798245,2.3932102765091656,3.77818576895567,11.646416794254078,32.91293362082609,0,0,1,0,0,1,0,0,0,0
615,0.4706368783091284,0.273,7524.64,3563.11,0.48060419,0.394,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,352962.39473600005,3657.18688,1,1,0,0,0,0,0,12.417843676190516,6.6324082020405015,4.482279136455959,1.2605738779715892,2.082681490988424,11.644116581028,32.91293362082609,1,0,0,0,0,1,0,0,0,0
616,0.4706368783091284,0.273,7524.64,3563.11,0.48060419,0.394,0.0362511848750164,40.0,1.6610034467,0.9999986017,498587.938282,428727.610672,3657.18688,1,1,0,0,0,0,0,6.670979546137324,7.774644664042295,5.485723393799844,1.182518708498178,1.9639638744853916,11.644192621134644,32.91293362082609,1,0,0,0,0,1,0,0,0,0
